agency,carpark_id,address,lat,long,price,EV,price_weekend,weekdays_rate_1,weekdays_rate_2,saturday_rate,sunday_publicholiday_rate
HDB,U2,BLK 111/132 BUKIT BATOK WEST AVENUE 6,1.349866106,103.7463093,$1.20/hr,0,,,,,
HDB,U20,BUKIT BATOK EAST AVENUE 2/6,1.347125591,103.7604946,$1.20/hr,1,,,,,
HDB,U21,BLK 301/309 BUKIT BATOK STREET 31,1.357349001,103.7485836,$1.20/hr,0,,,,,
HDB,U22,BLK 310/323 BUKIT BATOK STREET 32/33,1.360757903,103.7465146,$1.20/hr,0,,,,,
HDB,U23,BLK 407-426 BUKIT BATOK WEST AVENUE 2/4,1.363014753,103.7455653,$1.20/hr,1,,,,,
HDB,U24,BLK 324/336 BUKIT BATOK STREET 32/33,1.363901536,103.7476453,$1.20/hr,0,,,,,
HDB,U24T,BLK 333/334 BUKIT BATOK WEST AVENUE 4,1.364509885,103.7474288,$1.20/hr,0,,,,,
HDB,U25,BLK 337-353/355-356 BUKIT BATOK STREET 34,1.363098808,103.75001,$1.20/hr,1,,,,,
HDB,U26,BLK 354/357-370 BUKIT BATOK STREET 31,1.360509913,103.7501314,$1.20/hr,0,,,,,
HDB,U27,BLK 371-373 BUKIT BATOK STREET 31,1.359586664,103.7510651,$1.20/hr,0,,,,,
HDB,U28,BLK 374-376 BUKIT BATOK STREET 31,1.357869324,103.7505612,$1.20/hr,1,,,,,
HDB,U29,BLK 376 BUKIT BATOK MSCP,1.35858578,103.7492986,$1.20/hr,0,,,,,
HDB,U3,BLK 133/139 BUKIT BATOK WEST AVENUE 6,1.351385571,103.7443516,$1.20/hr,0,,,,,
HDB,U30,BLK 523-525 BUKIT BATOK STREET 52,1.356907964,103.7526952,$1.20/hr,1,,,,,
HDB,U31,BLKS 526-534 BUKIT BATOK STREET 51,1.356906992,103.7510736,$1.20/hr,0,,,,,
HDB,U32,BLKS 512-514 BUKIT BATOK STREET 52,1.354093836,103.752614,$1.20/hr,0,,,,,
HDB,U33,BLKS 535-542 BUKIT BATOK STREET 51/52,1.354971837,103.751307,$1.20/hr,1,,,,,
HDB,U34,BLKS 501-511 BUKIT BATOK STREET 52,1.351727299,103.7537032,$1.20/hr,0,,,,,
HDB,U38,BLK 185/187 BUKIT BATOK WEST AVENUE 6,1.34671973,103.7445771,$1.20/hr,0,,,,,
HDB,U39,BLK 631 BUKIT BATOK CENTRAL,1.349753054,103.7509888,$1.20/hr,1,,,,,
HDB,U4,BLK 140/143 BUKIT BATOK STREET 11,1.350647184,103.74322,$1.20/hr,0,,,,,
HDB,U40,BLK 644A BUKIT BATOK CENTRAL,1.348626029,103.7513683,$1.20/hr,0,,,,,
HDB,U41,BLK 632/644 BUKIT BATOK CENTRAL,1.349478221,103.7520484,$1.20/hr,1,,,,,
HDB,U41A,BLK 630 BUKIT BATOK CENTRAL,1.350116365,103.7496694,$1.20/hr,0,,,,,
HDB,U43,BLK 404A BUKIT BATOK WEST AVENUE 7,1.365076664,103.7459369,$1.20/hr,0,,,,,
HDB,U45,BLK 285A BUKIT BATOK EAST AVENUE 3,1.346912128,103.7578989,$1.20/hr,1,,,,,
HDB,U46,BLK 297 - 299 BUKIT BATOK ST 22 BUKIT BATOK STREET 22,1.34416186,103.7476269,$1.20/hr,0,,,,,
HDB,U48,BLK 350 BUKIT BATOK STREET 32,1.361427887,103.7487706,$1.20/hr,0,,,,,
HDB,U49,210A BUKIT BATOK STREET 21,1.345321557,103.7508085,$1.20/hr,1,,,,,
HDB,U5,BLK 144/149 BUKIT BATOK WEST AVENUE 6,1.350130862,103.7446779,$1.20/hr,0,,,,,
HDB,U50,BLK 230A BUKIT BATOK ST 21 BUKIT BATOK STREET 21,1.347335579,103.7556517,$1.20/hr,0,,,,,
HDB,U51,BLK 412A BUKIT BATOK WEST AVENUE 4,1.364837743,103.7464839,$1.20/hr,1,,,,,
HDB,U52,BLK 194 BUKIT BATOK WEST AVENUE 6,1.344601343,103.745017,$1.20/hr,0,,,,,
HDB,U53,BLK 296 BUKIT BATOK STREET 22,1.343594857,103.7467268,$1.20/hr,0,,,,,
HDB,U54,241A BUKIT BATOK EAST AVENUE 5,1.350771876,103.7552535,$1.20/hr,1,,,,,
HDB,U55,BLK 445 BUKIT BATOK WEST AVENUE 8,1.350827376,103.7382456,$1.20/hr,0,,,,,
HDB,U56,BLK 443 BUKIT BATOK WEST AVENUE 8,1.356139797,103.7373308,$1.20/hr,0,,,,,
HDB,U57,BLK 293 BUKIT BATOK STREET 21,1.345996082,103.7553518,$1.20/hr,1,,,,,
HDB,U58,BLK 448 BT BATOK WEST AVENUE 9,1.35213802,103.7404734,$1.20/hr,0,,,,,
HDB,U59,BLK 292 BUKIT BATOK EAST AVENUE 6,1.344436939,103.7553695,$1.20/hr,0,,,,,
HDB,U6,BLK 150/158 BUKIT BATOK STREET 11,1.348023149,103.7441035,$1.20/hr,1,,,,,
HDB,U60,BLK 451 BUKIT BATOK WEST AVENUE 6,1.35303283,103.7440085,$1.20/hr,0,,,,,
HDB,U61,BLK440 BUKIT BATOK WEST AVENUE 8,1.355659606,103.7392812,$1.20/hr,0,,,,,
HDB,U62,BLK 453 BUKIT BATOK WEST AVENUE 6,1.351622794,103.7420666,$1.20/hr,1,,,,,
HDB,U63,BLK 377A BUKIT BATOK STREET 31,1.35927833,103.7498443,$1.20/hr,0,,,,,
HDB,U64,BLK 461 BUKIT BATOK WEST AVENUE 8,1.354572273,103.7397182,$1.20/hr,0,,,,,
HDB,U65,BLK 439 BUKIT BATOK WEST AVENUE 8,1.35738963,103.7399722,$1.20/hr,1,,,,,
HDB,U66,BLK 436 BUKIT BATOK WEST AVENUE 5,1.358696168,103.7396215,$1.20/hr,0,,,,,
HDB,U67,BLK 432 BUKIT BATOK WEST AVENUE 8,1.360520523,103.7423229,$1.20/hr,0,,,,,
HDB,U68,BLK 460 BUKIT BATOK WEST AVENUE 9,1.353935126,103.739759,$1.20/hr,1,,,,,
HDB,U69,BLK 467 BUKIT BATOK WEST AVENUE 9,1.357078874,103.743466,$1.20/hr,0,,,,,
HDB,U7,BLK 159/164 BUKIT BATOK STREET 11,1.348701292,103.7420927,$1.20/hr,0,,,,,
HDB,U70,BLK 463 BUKIT BATOK STREET 41,1.35680776,103.7414226,$1.20/hr,1,,,,,
HDB,U71,BLK 113C BUKIT BATOK WEST AVENUE 6,1.349293704,103.7453369,$1.20/hr,0,,,,,
HDB,U8,BLK 165/168 BUKIT BATOK WEST AVENUE 8,1.347155613,103.7418946,$1.20/hr,0,,,,,
HDB,U9,BLK 169/177 BUKIT BATOK WEST AVENUE 8,1.34586562,103.7412038,$1.20/hr,1,,,,,
HDB,WCB,BLK 261/262/264 WATERLOO BASEMENT CAR PARK,1.298802157,103.8519378,$2.40/hr,0,,,,,
HDB,WCC,900 SOUTH WOODLANDS DR,1.434894958,103.7866138,$1.20/hr,0,,,,,
HDB,WDB1,BLK 104 WHAMPOA DRIVE,1.320763792,103.8532442,$1.20/hr,1,,,,,
HDB,WGL,BLK 781 TO 783 WOODLANDS AVENUE 9/CRESCENT/RISE,1.447126992,103.804164,$1.20/hr,0,,,,,
HDB,W10,BLK 4/5 MARSILING ROAD,1.439344993,103.7753202,$1.20/hr,0,,,,,
HDB,W100,BLK 537-547 WOODLANDS DRIVE 16,1.428697701,103.7922404,$1.20/hr,1,,,,,
HDB,W101,BLK 686 WOODLANDS DRIVE 73,1.442537511,103.8057857,$1.20/hr,0,,,,,
HDB,W102,BLK 687 WOODLANDS DRIVE 75,1.441197998,103.8066166,$1.20/hr,0,,,,,
HDB,W103,BLK 766A WOODLANDS CIRCLE,1.445739194,103.7973359,$1.20/hr,1,,,,,
HDB,W104,BLK 688 WOODLANDS DRIVE 75,1.443967828,103.8075386,$1.20/hr,0,,,,,
HDB,W105,BLK 689 WOODLANDS DRIVE 75,1.444660478,103.8088593,$1.20/hr,0,,,,,
HDB,W106,BLK 690 WOODLANDS DRIVE 75,1.442928941,103.8084785,$1.20/hr,1,,,,,
HDB,W107,BLK 569A-569B CHAMPIONS WAY,1.429793998,103.789597,$1.20/hr,0,,,,,
HDB,W108,BLK 302A WOODLANDS STREET 31,1.43157583,103.7753038,$1.20/hr,0,,,,,
HDB,W109,BLK 764B WOODLANDS CIRCLE,1.445015451,103.7973367,$1.20/hr,1,,,,,
HDB,W11,BLK 22/27 MARSILING DRIVE,1.4422599,103.7727115,$1.20/hr,0,,,,,
HDB,W11M,BLK 29A MARSILING DR,1.442717258,103.7728566,$1.20/hr,0,,,,,
HDB,W12M,BLK 34A MARSILING DRIVE,1.444633925,103.7722038,$1.20/hr,1,,,,,
HDB,W13,BLK 201/206 MARSILING DRIVE,1.443530459,103.7748079,$1.20/hr,0,,,,,
HDB,W14,BLK 210/218 MARSILING CRESCENT,1.44704538,103.7729747,$1.20/hr,0,,,,,
HDB,W16,MARSILING INDUSTRIAL ESTATE,1.440635637,103.7818794,$1.20/hr,1,,,,,
HDB,W17,BLK 101-113 WOODLANDS STREET 13,1.43667518,103.7816472,$1.20/hr,0,,,,,
HDB,W18,BLK 114-133 MARSILING RISE,1.439035703,103.780443,$1.20/hr,0,,,,,
HDB,W181,BLK 181 MARSILING ROAD,1.439647068,103.7792968,$1.20/hr,1,,,,,
HDB,W182,BLK 182 WOODLANDS STREET 13,1.435151871,103.7759983,$1.20/hr,0,,,,,
HDB,W185,BLK 185 WOODLANDS STREET 13,1.436261283,103.7764728,$1.20/hr,0,,,,,
HDB,W187,BLK 187 MARSILING ROAD,1.437419279,103.7749076,$1.20/hr,1,,,,,
HDB,W19,BLK 134-143 MARSILING ROAD,1.43758776,103.7772083,$1.20/hr,0,,,,,
HDB,W20,BLK 144-166 WOODLANDS STREET 13,1.435031251,103.7747503,$1.20/hr,0,,,,,
HDB,W21,BLK 167-179 WOODLANDS STREET 13,1.434668224,103.7780305,$1.20/hr,1,,,,,
HDB,W23,BLK 336-350 WOODLANDS STREET 32,1.432204485,103.7811257,$1.20/hr,0,,,,,
HDB,W23T,BLK 344 WOODLANDS STREET 32,1.431311615,103.7803856,$1.20/hr,0,,,,,
HDB,W24,BLK 321-335 WOODLANDS STREET 32,1.431017274,103.7793311,$1.20/hr,1,,,,,
HDB,W25,BLK 307-320 WOODLANDS AVENUE 1,1.430311715,103.7761943,$1.20/hr,0,,,,,
HDB,W26,BLK 301/302 WOODLANDS STREET 31,1.431677564,103.7742861,$1.20/hr,0,,,,,
HDB,W27,BLK 303 WOODLANDS STREET 31,1.431018432,103.7739106,$1.20/hr,1,,,,,
HDB,W28,BLK 304/305 WOODLANDS STREET 31,1.430110574,103.7738571,$1.20/hr,0,,,,,
HDB,W29,BLK 306/306A WOODLANDS STREET 31,1.430087777,103.7747666,$1.20/hr,0,,,,,
HDB,W3,BLK 4A/6A WOODLANDS CENTRE ROAD,1.440641633,103.7695788,$1.20/hr,1,,,,,
HDB,W30,BLK 305 WOODLANDS STREET 31,1.430283442,103.7740683,$1.20/hr,0,,,,,
HDB,W36,BLK 801-810 WOODLANDS STREET 81,1.441371552,103.7864191,$1.20/hr,0,,,,,
HDB,W37,BLK 816-821 WOODLANDS STREET 82,1.44186851,103.7904322,$1.20/hr,1,,,,,
HDB,W39,BLK 830-836 WOODLANDS STREET 83,1.439893479,103.791228,$1.20/hr,0,,,,,
HDB,W4,BLK 6/7 MARSILING DRIVE,1.442451334,103.7767461,$1.20/hr,0,,,,,
HDB,W4M,BLK 7A MARSILING DRIVE,1.441551722,103.7759835,$1.20/hr,1,,,,,
HDB,W40,BLK 837-850 WOODLANDS STREET 82,1.44158947,103.7920159,$1.20/hr,0,,,,,
HDB,W41,BLK 851-856 WOODLANDS STREET 83,1.440003985,103.7933217,$1.20/hr,0,,,,,
HDB,W43,BLK 406A WOODLANDS STREET 41,1.42949708,103.7720609,$1.20/hr,1,,,,,
HDB,W44,BLK 413A WOODLANDS STREET 41,1.427983108,103.7722639,$1.20/hr,0,,,,,
HDB,W45,BLK 421A WOODLANDS STREET 41,1.427974658,103.7751618,$1.20/hr,0,,,,,
HDB,W46,BLK 426A WOODLANDS STREET 41,1.426650358,103.7736755,$1.20/hr,1,,,,,
HDB,W48,BLK 874A WOODLANDS STREET 81,1.443161081,103.789026,$1.20/hr,0,,,,,
HDB,W49,BLK 839A WOODLANDS STREET 82,1.442900864,103.7920282,$1.20/hr,0,,,,,
HDB,W5,BLK 10/13 MARSILING LANE,1.44074729,103.7781943,$1.20/hr,1,,,,,
HDB,W5M,BLK 13A MARSILING LANE,1.441632593,103.7787534,$1.20/hr,0,,,,,
HDB,W50,BLK 846A WOODLANDS AVENUE 4,1.442918801,103.7936948,$1.20/hr,0,,,,,
HDB,W505,BLK 505A WOODLANDS DRIVE 14,1.432130794,103.7916046,$1.20/hr,1,,,,,
HDB,W509,BLK 509A WOODLANDS DRIVE 14,1.433278422,103.789302,$1.20/hr,0,,,,,
HDB,W51,BLK 866A WOODLANDS STREET 83,1.442283161,103.7926353,$1.20/hr,0,,,,,
HDB,W516,BLK 516A WOODLANDS DRIVE 14,1.434160573,103.7907763,$1.20/hr,1,,,,,
HDB,W517,BLK 517A WOODLANDS DRIVE 14,1.434137807,103.7915193,$1.20/hr,0,,,,,
HDB,W519,BLK 519A WOODLANDS DRIVE 14,1.43456406,103.7923454,$1.20/hr,0,,,,,
HDB,W52,BLK 823A WOODLANDS STREET 82,1.441391562,103.7894865,$1.20/hr,1,,,,,
HDB,W521,BLK 521A WOODLANDS DRIVE 14,1.43393125,103.7936134,$1.20/hr,0,,,,,
HDB,W523,BLK 523A WOODLANDS DRIVE 14,1.432922778,103.7939036,$1.20/hr,0,,,,,
HDB,W525,BLK 525A WOODLANDS DRIVE 14,1.432578501,103.7929381,$1.20/hr,1,,,,,
HDB,W527,BLK 527A WOODLANDS DRIVE 14,1.431963827,103.7925562,$1.20/hr,0,,,,,
HDB,W53,BLK 881A WOODLANDS STREET 82,1.444487328,103.7914333,$1.20/hr,0,,,,,
HDB,W536,BLK 536A WOODLANDS DRIVE 14,1.431132392,103.7915236,$1.20/hr,1,,,,,
HDB,W54,BLK 824A WOODLANDS STREET 81,1.439412078,103.7890751,$1.20/hr,0,,,,,
HDB,W546,BLK 546A WOODLANDS DRIVE 16,1.429741139,103.7934091,$1.20/hr,0,,,,,
HDB,W549,BLK 549A WOODLANDS DRIVE 44,1.432293703,103.7949345,$1.20/hr,1,,,,,
HDB,W55,BLK 859A WOODLANDS STREET 83,1.439798,103.7945291,$1.20/hr,0,,,,,
HDB,W554,BLK 554A WOODLANDS DRIVE 53,1.432533801,103.7962219,$1.20/hr,0,,,,,
HDB,W56,BLK 891C WOODLANDS DRIVE 50,1.438153158,103.7914674,$1.20/hr,1,,,,,
HDB,W57,BLK 892C WOODLANDS DRIVE 50,1.436775347,103.7894508,$1.20/hr,0,,,,,
HDB,W570,BLK 570 WOODLANDS AVENUE 1,1.43089705,103.7900316,$1.20/hr,0,,,,,
HDB,W574,BLK 574 WOODLANDS DRIVE 16,1.430582327,103.7984436,$1.20/hr,1,,,,,
HDB,W578,BLK 578A WOODLANDS DRIVE 16,1.431357031,103.7966918,$1.20/hr,0,,,,,
HDB,W579,BLK 579A WOODLANDS DRIVE 16,1.431036085,103.7955345,$1.20/hr,0,,,,,
HDB,W58,BLK 895D WOODLANDS DRIVE 50,1.436043377,103.7922524,$1.20/hr,1,,,,,
HDB,W586,BLK 586A WOODLANDS DRIVE 16,1.429169631,103.7947001,$1.20/hr,0,,,,,
HDB,W588,BLK 588A WOODLANDS DRIVE 16,1.428209302,103.7946955,$1.20/hr,0,,,,,
HDB,W59,BLK 897D WOODLANDS DRIVE 50,1.436313191,103.7946189,$1.20/hr,1,,,,,
HDB,W6,BLK 15/16 MARSILING LANE,1.44209566,103.777954,$1.20/hr,0,,,,,
HDB,W60,WOODLANDS AVENUE 5,1.43510115,103.7930723,$1.20/hr,0,,,,,
HDB,W61,BLK 358A WOODLANDS AVENUE 5,1.43320993,103.7839472,$1.20/hr,1,,,,,
HDB,W62,BLK 354A WOODLANDS AVENUE 1,1.432846258,103.7850527,$1.20/hr,0,,,,,
HDB,W63,BLK 371A WOODLANDS AVENUE 1,1.432845994,103.7864126,$1.20/hr,0,,,,,
HDB,W64,BLK 605A WOODLANDS DRIVE 42,1.437977504,103.7971004,$1.20/hr,1,,,,,
HDB,W65,BLK 701A WOODLANDS DRIVE 40,1.441129814,103.7959794,$1.20/hr,0,,,,,
HDB,W66,BLK 709A WOODLANDS DRIVE 70,1.441089231,103.7979976,$1.20/hr,0,,,,,
HDB,W67,BLK 714A WOODLANDS DRIVE 70,1.441495408,103.7990654,$1.20/hr,1,,,,,
HDB,W676,BLK 676 WOODLANDS DRIVE 71,1.439755459,103.8007325,$1.20/hr,0,,,,,
HDB,W68,BLK 718A WOODLANDS AVENUE 6,1.441415728,103.8005222,$1.20/hr,0,,,,,
HDB,W69,BLK 721A WOODLANDS AVENUE 6,1.44472096,103.7998033,$1.20/hr,1,,,,,
HDB,W691,BLK 691 WOODLANDS DRIVE 73,1.440602692,103.8062113,$1.20/hr,0,,,,,
HDB,W693,BLK 693 WOODLANDS AVENUE 6,1.438085609,103.8037003,$1.20/hr,0,,,,,
HDB,W694,BLK 694 WOODLANDS DRIVE 62,1.438035472,103.8050183,$1.20/hr,1,,,,,
HDB,W7,BLK 17/21 MARSILING LANE,1.443129306,103.7776083,$1.20/hr,0,,,,,
HDB,W70,BLK 739A WOODLANDS CIRCLE,1.444504398,103.7968091,$1.20/hr,0,,,,,
HDB,W71,BLK 728A WOODLANDS CIRCLE,1.443179703,103.7989885,$1.20/hr,1,,,,,
HDB,W717,BLK 717C WOODLANDS DRIVE 70,1.440921686,103.7986484,$1.20/hr,0,,,,,
HDB,W72,BLK 792A WOODLANDS AVENUE 6,1.44261912,103.801916,$1.20/hr,0,,,,,
HDB,W73,BLK 796A WOODLANDS DRIVE 72,1.443304064,103.8037697,$1.20/hr,1,,,,,
HDB,W74,BLK 737A WOODLANDS CIRCLE,1.443208779,103.7963535,$1.20/hr,0,,,,,
HDB,W75,BLK 747A WOODLANDS CIRCLE,1.443297783,103.795579,$1.20/hr,0,,,,,
HDB,W76,BLK 748A WOODLANDS CIRCLE,1.4449113,103.7951017,$1.20/hr,1,,,,,
HDB,W77,BLK 757A WOODLANDS AVENUE 4,1.446053774,103.7938985,$1.20/hr,0,,,,,
HDB,W78,BLK 759A WOODLANDS AVENUE 6,1.446586195,103.7960262,$1.20/hr,0,,,,,
HDB,W780,BLK 780 WOODLANDS CRESCENT,1.448228343,103.8011012,$1.20/hr,1,,,,,
HDB,W781,BLK 781 WOODLANDS AVENUE 9,1.448897784,103.8031032,$1.20/hr,0,,,,,
HDB,W782,BLK 782 WOODLANDS CRESCENT,1.448198336,103.8035717,$1.20/hr,0,,,,,
HDB,W783,BLK 783 WOODLANDS RISE,1.447812002,103.8041211,$1.20/hr,1,,,,,
HDB,W785,BLK 785 WOODLANDS RISE,1.447059863,103.8049956,$1.20/hr,0,,,,,
HDB,W79,BLK 773A WOODLANDS DRIVE 60,1.447724271,103.7984808,$1.20/hr,0,,,,,
HDB,W799,BLK 799 WOODLANDS DRIVE 60,1.446453831,103.7999034,$1.20/hr,1,,,,,
HDB,W8M,BLK 2A MARSILING DRIVE,1.440175763,103.7763476,$1.20/hr,0,,,,,
HDB,W80,BLK 775A WOODLANDS CRESCENT,1.448159723,103.8003423,$1.20/hr,0,,,,,
HDB,W81,BLK 786A WOODLANDS DRIVE 60,1.445973503,103.8000409,$1.20/hr,1,,,,,
HDB,W82,BLK 787A WOODLANDS CRESCENT,1.444507555,103.8016071,$1.20/hr,0,,,,,
HDB,W83,BLK 608A WOODLANDS RING ROAD,1.436102233,103.7971576,$1.20/hr,0,,,,,
HDB,W84,BLK 614A WOODLANDS AVENUE 4,1.434828642,103.795916,$1.20/hr,1,,,,,
HDB,W85,BLK 622A WOODLANDS DRIVE 52,1.434090803,103.7991014,$1.20/hr,0,,,,,
HDB,W86,BLK 644A WOODLANDS RING ROAD,1.437355046,103.8011496,$1.20/hr,0,,,,,
HDB,W87,BLK 649A WOODLANDS RING ROAD,1.438532918,103.8002309,$1.20/hr,1,,,,,
HDB,W88,BLK 656A WOODLANDS RING ROAD,1.437214154,103.798716,$1.20/hr,0,,,,,
HDB,W887,BLK 887 WOODLANDS DRIVE 50,1.437566923,103.7947033,$1.20/hr,0,,,,,
HDB,W889,BLK 889 WOODLANDS DRIVE 50,1.438005662,103.7936206,$1.20/hr,1,,,,,
HDB,W89,BLK 661A WOODLANDS RING ROAD,1.435835996,103.7985543,$1.20/hr,0,,,,,
HDB,W90,BLK 626A WOODLANDS DRIVE 52,1.434099267,103.8001143,$1.20/hr,0,,,,,
HDB,W91,BLK 630A WOODLANDS RING ROAD,1.435099165,103.8011645,$1.20/hr,1,,,,,
HDB,W92,BLK 633A WOODLANDS RING ROAD,1.436253846,103.8020553,$1.20/hr,0,,,,,
HDB,W93,BLK 639A WOODLANDS RING ROAD,1.437776106,103.8025916,$1.20/hr,0,,,,,
HDB,W94,BLK 678A WOODLANDS AVENUE 6,1.440244753,103.8013451,$1.20/hr,1,,,,,
HDB,W95,BLK 788A WOODLANDS CRESCENT,1.444166132,103.8017806,$1.20/hr,0,,,,,
HDB,W96,BLK 667A WOODLANDS RING ROAD,1.438884252,103.7979177,$1.20/hr,0,,,,,
HDB,W97,BLK 671A WOODLANDS DRIVE 71,1.439478152,103.7992866,$1.20/hr,1,,,,,
HDB,W98,BLK 681 WOODLANDS DRIVE 62,1.43959062,103.8035033,$1.20/hr,0,,,,,
HDB,W99,BLK 685 WOODLANDS DRIVE 73,1.440755513,103.8055303,$1.20/hr,0,,,,,
HDB,YHS,BLK 11/12/13 YORK HILL CAR PARK,1.286494546,103.8378867,$1.20/hr,1,,,,,
HDB,Y1,BLK 101/102 YISHUN AVENUE 5,1.430837782,103.8280357,$1.20/hr,0,,,,,
HDB,Y10,BLK 753/774 YISHUN STREET 72/AVENUE 3,1.423836031,103.8332823,$1.20/hr,0,,,,,
HDB,Y11,BLK 717/730 YISHUN STREET 71,1.425768725,103.8299545,$1.20/hr,1,,,,,
HDB,Y12,"BLK 165/167,170/175 YISHUN RING ROAD/AVENUE 7",1.436789954,103.8324715,$1.20/hr,0,,,,,
HDB,Y13,"BLK 201/202, 207/212 YISHUN STREET 21",1.431208134,103.8378649,$1.20/hr,0,,,,,
HDB,Y14,"BLK 203/206, 213/222 YISHUN STREET 21",1.432666871,103.8356612,$1.20/hr,1,,,,,
HDB,Y14A,BLK 223/226 YISHUN STREET 21,1.434531966,103.835532,$1.20/hr,0,,,,,
HDB,Y15,BLK 227/235 YISHUN STREET 21,1.434641376,103.8368143,$1.20/hr,0,,,,,
HDB,Y16,BLK 238/242 YISHUN RING ROAD,1.433055316,103.8394383,$1.20/hr,1,,,,,
HDB,Y16A,BLK 236/238 YISHUN RING ROAD,1.433746526,103.8391451,$1.20/hr,0,,,,,
HDB,Y17,BLK 243/257 YISHUN RING ROAD/AVENUE 9,1.435056664,103.8411611,$1.20/hr,0,,,,,
HDB,Y18,BLK 258/264 YISHUN STREET 22,1.435740584,103.8395119,$1.20/hr,1,,,,,
HDB,Y19,BLK 265/289 YISHUN STREET 22/AVENUE 6,1.437753591,103.8381575,$1.20/hr,0,,,,,
HDB,Y2,BLK 103/111 YISHUN RING ROAD,1.432159788,103.8280589,$1.20/hr,0,,,,,
HDB,Y20,BLK 293/294 YISHUN STREET 22,1.43625527,103.8378558,$1.20/hr,1,,,,,
HDB,Y21,BLK 290/292 YISHUN STREET 22,1.436895215,103.8371552,$1.20/hr,0,,,,,
HDB,Y21A,BLK 290/292 YISHUN STREET 22,1.437056654,103.834621,$1.20/hr,0,,,,,
HDB,Y21M,BLK 296A YISHUN STREET 20,1.435353081,103.834854,$1.20/hr,1,,,,,
HDB,Y22,"BLK 1001/1019,1023/1024 YISHUN INDUSTRIAL PARK A",1.44166866,103.833891,$1.20/hr,0,,,,,
HDB,Y23,BLK 775-794 YISHUN RING RD/AVENUE 2,1.421564783,103.8319604,$1.20/hr,0,,,,,
HDB,Y24,BLK 795-799 YISHUN RING ROAD,1.419139723,103.8332422,$1.20/hr,1,,,,,
HDB,Y25,BLK 800-812 YISHUN RING ROAD,1.416687369,103.8310085,$1.20/hr,0,,,,,
HDB,Y25M,813 YISHUN RING ROAD,1.417706197,103.832653,$1.20/hr,0,,,,,
HDB,Y26,BLK 816/820 YISHUN STREET 81,1.412856203,103.8338375,$1.20/hr,1,,,,,
HDB,Y27,BLK 821/830 YISHUN STREET 81,1.414203028,103.8336235,$1.20/hr,0,,,,,
HDB,Y28,BLK 832/841 YISHUN STREET 81,1.415372653,103.8337128,$1.20/hr,0,,,,,
HDB,Y28M,BLK 840A YISHUN STREET 81,1.415438597,103.8343715,$1.20/hr,1,,,,,
HDB,Y29,BLK 846 YISHUN RING ROAD,1.417196528,103.8345354,$1.20/hr,0,,,,,
HDB,Y3,BLK 112/120 YISHUN RING ROAD,1.434704644,103.8288865,$1.20/hr,0,,,,,
HDB,Y3M,BLK 115A/115B/115C YISHUN RING ROAD,1.433537909,103.8274698,$1.20/hr,1,,,,,
HDB,Y30,BLK 848 YISHUN STREET 81,1.416451481,103.8352309,$1.20/hr,0,,,,,
HDB,Y30M,BLK 848A YISHUN STREET 81,1.41655091,103.8357514,$1.20/hr,0,,,,,
HDB,Y31,BLK 850/855 YISHUN STREET 81/RING ROAD,1.416657675,103.8367409,$1.20/hr,1,,,,,
HDB,Y32,BLK 858/864 YISHUN AVENUE 4,1.417478782,103.8385993,$1.20/hr,0,,,,,
HDB,Y33,BLK 602-605 YISHUN STREET 61,1.422237532,103.8360373,$1.20/hr,0,,,,,
HDB,Y34,BLK 606-631 YISHUN STREET 61/RING ROAD,1.419899476,103.8364766,$1.20/hr,1,,,,,
HDB,Y34A,BLK 614-618 YISHUN STREET 61,1.419262564,103.8360656,$1.20/hr,0,,,,,
HDB,Y35,BLK 632/641 YISHUN STREET 61,1.419687752,103.8384739,$1.20/hr,0,,,,,
HDB,Y36,BLK 642/643 YISHUN STREET 61,1.421521218,103.8376553,$1.20/hr,1,,,,,
HDB,Y37,BLK 644/647 YISHUN STREET 61,1.421929174,103.8375764,$1.20/hr,0,,,,,
HDB,Y38,BLK 650/661 YISHUN AVENUE 4,1.422582899,103.8401111,$1.20/hr,0,,,,,
HDB,Y39,"BLK 662/666,666A TO 666B YISHUN AVENUE 4",1.420043273,103.8405267,$1.20/hr,1,,,,,
HDB,Y4,BLK 121/143 YISHUN STREET 11/RING ROAD,1.434744827,103.8315099,$1.20/hr,0,,,,,
HDB,Y4T,BLK 137 YISHUN RING ROAD,1.432440465,103.8302091,$1.20/hr,0,,,,,
HDB,Y40,BLK 865/880 YISHUN STREET 81,1.414841012,103.8367182,$1.20/hr,1,,,,,
HDB,Y41,BLK 302-314 YISHUN CENTRAL/RING ROAD,1.43012865,103.8399316,$1.20/hr,0,,,,,
HDB,Y41M,BLK 307 YISHUN RING ROAD/CENTRAL,1.430743549,103.8408848,$1.20/hr,0,,,,,
HDB,Y43,BLK 320-332 YISHUN CENTRAL/RING ROAD,1.428892723,103.8410989,$1.20/hr,1,,,,,
HDB,Y45,BLK 343-346 YISHUN AVENUE 11,1.427121704,103.8431591,$1.20/hr,0,,,,,
HDB,Y45M,BLK 347 YISHUN AVENUE 11,1.427495881,103.8426298,$1.20/hr,0,,,,,
HDB,Y46,BLK 349-359 YISHUN RING ROAD,1.426078515,103.8457638,$1.20/hr,1,,,,,
HDB,Y47,BLK 360-367 YISHUN RING ROAD,1.429100377,103.8455513,$1.20/hr,0,,,,,
